# infovis

FLL,STL,708
FLL,TPA,4113
FNT,CLE,279
FNT,DAY,1088
FSD,BIS,209
FSD,DEN,915
FSD,DSM,140
FSD,FAR,283
FSD,MLI,164
FSD,MSP,1237
FSD,OMA,183
FSD,ORD,695
FSD,RAP,1170
FSD,STL,509
FSD,SUX,218
FWA,ATL,352
FWA,CAK,298
FWA,CLE,1
FWA,CMH,2
FWA,CVG,364
FWA,DAY,928
FWA,DTW,1286
FWA,ORD,1350
FWA,TOL,348
GCN,FLG,616
GCN,LAS,938
GCN,PHX,322
GEG,BIL,359
GEG,BOI,70
GEG,DEN,1546
GEG,MSP,691
GEG,ORD,778
GEG,PDX,1020
GEG,SEA,4093
GEG,SFO,1049
GEG,SLC,1051
GFK,MSP,1065
GJT,DEN,1562
GJT,DRO,346
GJT,PHX,359
GNV,ATL,1582
GNV,MIA,1004
GPT,MEM,843
GPT,MOB,287
GRB,ATW,83
GRB,DTW,1158
GRB,MKE,165
GRB,MSP,1036
GRR,BUF,4
GRR,DAY,1322
GRR,DTW,1960
GRR,LAN,55
GRR,MBS,51
GRR,MEM,592
GRR,MKE,380
GRR,MSP,884
GRR,ORD,3996
GRR,PIT,1238
GSO,ATL,3760
GSO,BNA,350
GSO,BOS,323
GSO,BWI,1699
GSO,CAE,114
GSO,CLE,1
GSO,CLT,3312
GSO,DCA,910
GSO,DFW,500
GSO,DTW,1
GSO,EWR,1630
GSO,FAY,562
GSO,IAD,338
GSO,ILM,583
GSO,JAX,1
GSO,LGA,1610
GSO,ORD,1624
GSO,ORF,19
GSO,PBI,1
GSO,PHL,315
GSO,PIT,1067
GSO,RDU,2005
GSO,RIC,340
GSO,SDF,303
GSO,TPA,353
GSP,ATL,4505
GSP,CHS,342
GSP,CLT,1803
GSP,GSO,106
GSP,LGA,699
GSP,MEM,692
GSP,PIT,153
GSP,RDU,973
GSP,SAV,339
GST,JNU,86
GTF,BIL,1184
GTF,BZN,120
GTF,DEN,130
GTF,HLN,409
GTF,MSO,697
GTF,MSP,721
GTF,SLC,668
GUC,DFW,123
GUC,OMA,1
GUC,ORD,29
GUM,HNL,271
GUM,ROR,222
GUM,SPN,1116
GUM,YAP,124
HDN,DFW,145
HDN,EWR,2
HDN,LAX,76
HDN,MSP,42
HDN,ORD,148
HDN,PHX,7
HDN,SFO,33
HLN,FCA,310
HLN,GTF,44
HLN,SLC,722
HNL,ANC,4
HNL,ATL,310
HNL,DEN,463
HNL,DFW,1011
HNL,EWR,88
HNL,GUM,273
HNL,JFK,27
HNL,KOA,109
HNL,LAX,6083
HNL,LIH,110
HNL,OGG,1111
HNL,ORD,1158
HNL,SAN,382
HNL,SEA,729
HNL,SFO,3509
HNL,STL,295
HOU,ABQ,171
HOU,ATL,2285
HOU,AUS,3375
HOU,BHM,358
HOU,BNA,1495
HOU,CRP,2457
HOU,DAL,10143
HOU,DEN,1227
HOU,DFW,5972
HOU,DTW,995
HOU,ELP,1188
HOU,EWR,207
HOU,HRL,2560
HOU,IAD,206
HOU,IAH,2683
HOU,JFK,349
HOU,LAS,110
HOU,LAX,969
HOU,LBB,97
HOU,LGA,875
HOU,LIT,478
HOU,MAF,628
HOU,MEM,1030
HOU,MIA,681
HOU,MSY,5562
HOU,OKC,802
HOU,ORD,310
HOU,PHX,1583
HOU,SAT,4338
HOU,STL,2821
HOU,TUL,1035
HPN,DTW,1214
HPN,IAD,233
HPN,ORD,765
HRL,AUS,302
HRL,DFW,1432
HRL,HOU,2559
HRL,IAH,1612
HRL,SAT,771
HSV,ATL,1671
HSV,BHM,1273
HSV,BNA,1076
HSV,DFW,514
HSV,MEM,1358
HSV,ORD,468
HTS,CLT,1066
HTS,CRW,232
HTS,CVG,5
HTS,PIT,1012
HTS,ROA,5
HTS,SDF,8
IAD,ATL,2913
IAD,BDL,1801
IAD,BNA,308
IAD,BOS,2249
IAD,BTV,321
IAD,BUF,832
IAD,BWI,37
IAD,CAE,450
IAD,CHS,530
IAD,CLE,1435
IAD,CRW,112
IAD,DCA,4
IAD,DEN,3022
IAD,DFW,2217
IAD,DTW,2263
IAD,EWR,1981
IAD,FLL,752
IAD,GSO,336
IAD,HOU,200
IAD,HPN,239
IAD,IAH,1132
IAD,IND,441
IAD,ISP,152
IAD,JAX,737
IAD,JFK,168
IAD,LAX,2586
IAD,LGA,2426
IAD,MCO,1690
IAD,MDT,1
IAD,MDW,69
IAD,MEM,956
IAD,MHT,452
IAD,MIA,854
IAD,MSP,679
IAD,MSY,917
IAD,ORD,2816
IAD,ORF,535
IAD,PBI,705
IAD,PHF,358
IAD,PHL,795
IAD,PHX,92
IAD,PIT,1746
IAD,PVD,301
IAD,PWM,312
IAD,RDU,723
IAD,RIC,5
IAD,ROC,1185
IAD,RSW,326
IAD,SAV,180
IAD,SDF,325
IAD,SEA,311
IAD,SFO,1342
IAD,SJU,359
IAD,SLC,702
IAD,SRQ,84
IAD,STL,959
IAD,SYR,370
IAD,TPA,1186
IAH,ABQ,668
IAH,ATL,3584
IAH,AUS,2806
IAH,BNA,1210
IAH,BOS,1211
IAH,BTR,859
IAH,BWI,1375
IAH,CLE,992
IAH,CLT,1271
IAH,CMH,233
IAH,CRP,1367
IAH,CVG,1070
IAH,DAL,1833
IAH,DCA,1400
IAH,DEN,4425
IAH,DFW,8603
IAH,DTW,997
IAH,ELP,766
IAH,EWR,2054
IAH,FLL,1130
IAH,HOU,2652
IAH,HRL,1583
IAH,IAD,1133
IAH,ICT,342
IAH,IND,549
IAH,JAX,636
IAH,JFK,348
IAH,LAS,666
IAH,LAX,2432
IAH,LFT,893
IAH,LGA,1968
IAH,MAF,164
IAH,MCI,779
IAH,MCO,1370
IAH,MEM,969
IAH,MFE,1652
IAH,MIA,1803
IAH,MOB,175
IAH,MSP,982
IAH,MSY,2993
IAH,OKC,859
IAH,OMA,347
IAH,ONT,14
IAH,ORD,4294
IAH,PBI,326
IAH,PHL,1682
IAH,PHX,1155
IAH,PIT,1533
IAH,PNS,542
IAH,RSW,334
IAH,SAN,1182
IAH,SAT,2850
IAH,SEA,451
IAH,SFO,2205
IAH,SJC,393
IAH,SLC,714
IAH,STL,1977
IAH,TPA,1309
IAH,TUL,799
IAH,TUS,103
ICT,COS,243
ICT,CPR,1
ICT,DEN,2684
ICT,DFW,1647
ICT,IAH,361
ICT,LAS,199
ICT,LIT,239
ICT,LNK,110
ICT,MCI,361
ICT,MEM,1242
ICT,ORD,1729
ICT,PHX,799
ICT,PIT,522
ICT,SAT,1
ICT,SGF,199
ICT,STL,1553
IDA,JAC,1
IDA,ORD,115
IDA,SLC,2041
ILM,BWI,763
ILM,CLT,2150
ILM,GSO,593
ILM,ORF,5
ILM,RDU,219
IND,ATL,2845
IND,BNA,321
IND,CAK,1
IND,CLE,1605
IND,CLT,817
IND,CMH,1689
IND,CVG,2213
IND,DCA,1269
IND,DEN,1197
IND,DFW,1487
IND,DTW,2586
IND,EVV,1045
IND,EWR,1638
IND,FWA,1
IND,IAD,447
IND,IAH,567
IND,JFK,335
IND,LAS,232
IND,LAX,594
IND,LGA,969
IND,MCI,446
IND,MCO,443
IND,MEM,1338
IND,MKE,708
IND,MSP,1040
IND,ORD,3859
IND,PHL,1254
IND,PHX,589
IND,PIT,1779
IND,SDF,1531
IND,SFO,342
IND,STL,1712
IND,TPA,500
ISO,BWI,717
ISO,CLT,722
ISP,ALB,639
ISP,BDL,351
ISP,BWI,951
ISP,DCA,657
ISP,EWR,1
ISP,FLL,450
ISP,IAD,156
ISP,LGA,1
ISP,MCO,348
ISP,ORD,814
ISP,PIT,1424
ISP,PVD,98
ISP,RDU,1071
ISP,SYR,609
ITH,BGM,210
ITH,ERI,330
ITH,MDT,31
ITH,PIT,723
ITH,SYR,1076
JAC,DEN,73
JAC,IDA,454
JAC,SLC,1157
JAN,ATL,1778
JAN,BHM,710
JAN,BNA,1065
JAN,BTR,4
JAN,CVG,702
JAN,DFW,2482
JAN,IAH,1
JAN,MEM,1728
JAN,MLU,49
JAN,MOB,364
JAN,MSY,359
JAN,ORD,176
JAN,SHV,351
JAX,ATL,5495
JAX,BWI,491
JAX,CHS,627
JAX,CLT,1836
JAX,DAB,1268
JAX,DFW,1063
JAX,EWR,2053
JAX,FLL,1669
JAX,GNV,1
JAX,IAD,746
JAX,IAH,705
JAX,MIA,1800
JAX,ORD,718
JAX,ORF,302
JAX,PHL,707
JAX,PIT,362
JAX,RDU,1085
JAX,SAV,1053
JAX,STL,699
JAX,TPA,1625
JFK,ALB,1
JFK,ATL,1010
JFK,BDL,441
JFK,BNA,179
JFK,BOS,2615
JFK,BUF,606
JFK,BWI,1304
JFK,CLE,1210
JFK,CLT,359
JFK,CMH,313
JFK,CVG,559
JFK,DAB,160
JFK,DAY,359
JFK,DCA,2138
JFK,DEN,572
JFK,DFW,1014
JFK,DTW,1324
JFK,EWR,5
JFK,FLL,1626
JFK,HNL,28
JFK,HOU,332
JFK,IAD,144
JFK,IAH,343
JFK,IND,346
JFK,LAS,727
JFK,LAX,4963
JFK,LGA,15
JFK,MCO,1982
JFK,MEM,91
JFK,MIA,3386
JFK,MSP,872
JFK,MSY,546
JFK,ORD,1147
JFK,ORF,359
JFK,PBI,665
JFK,PHL,669
JFK,PHX,1105
JFK,PIT,1928
JFK,RDU,740
JFK,RIC,356
JFK,ROC,361
JFK,RSW,276
JFK,SAN,516
JFK,SAT,1
JFK,SEA,655
JFK,SFO,3389
JFK,SJU,4241
JFK,SLC,712
JFK,STL,995
JFK,STT,945
JFK,STX,129
JFK,SYR,727
JFK,TPA,1754
JFK,TUS,1
JFK,UCA,244
JNU,ANC,655
JNU,FAI,340
JNU,GST,84
JNU,KTN,261
JNU,PSG,322
JNU,SEA,765
JNU,SIT,616
JNU,YAK,306
KOA,HNL,110
KOA,LAX,244
KOA,OGG,130
KOA,SFO,128
KTN,JNU,253
KTN,SEA,1125
KTN,SIT,510
KTN,WRG,323
LAN,AZO,691
LAN,CLE,308
LAN,DAY,1084
LAN,DTW,1263
LAS,ABQ,1968
LAS,ATL,672
LAS,AUS,58
LAS,BOI,276
LAS,BUR,3571
LAS,BWI,57
LAS,CLE,104
LAS,COS,348
LAS,DEN,4412
LAS,DFW,3828
LAS,DTW,462
LAS,ELP,647
LAS,EWR,341
LAS,GCN,922
LAS,HOU,108
LAS,IAH,718
LAS,ICT,206
LAS,IND,238
LAS,JFK,705
LAS,LAX,11801
LAS,LBB,236
LAS,LGB,1
LAS,LNK,207
LAS,MCI,568
LAS,MDW,5
LAS,MEM,336
LAS,MSP,1014
LAS,OAK,1479
LAS,OMA,697
LAS,ONT,2101
LAS,ORD,3504
LAS,PDX,347
LAS,PHX,8884
LAS,PIT,240
LAS,PSP,21
LAS,RNO,2647
LAS,SAN,4991
LAS,SAT,605
LAS,SEA,448
LAS,SFO,2722
LAS,SJC,1204
LAS,SLC,3517
LAS,SMF,1086
LAS,SNA,2270
LAS,STL,1239
LAS,TUS,554
LAS,YUM,133
LAX,ABQ,2515
LAX,ATL,3070
LAX,AUS,351
LAX,BDL,65
LAX,BNA,440
LAX,BOS,1718
LAX,BWI,521
LAX,CCR,1268
LAX,CLE,1321
LAX,CLT,713
LAX,CVG,1067
LAX,DAY,714
LAX,DEN,6489
LAX,DFW,4432
LAX,DTW,1334
LAX,ELP,1787
LAX,EWR,2002
LAX,FAT,2526
LAX,HDN,72
LAX,HNL,5944
LAX,HOU,931
LAX,IAD,2608
LAX,IAH,2540
LAX,IND,896
LAX,JFK,5189
LAX,KOA,243
LAX,LAS,12175
LAX,LGB,1
LAX,MCI,746
LAX,MCO,591
LAX,MEM,1210
LAX,MIA,1708
LAX,MKE,340
LAX,MRY,1684
LAX,MSP,2091
LAX,MSY,933
LAX,OAK,4499
LAX,OGG,915
LAX,OKC,305
LAX,ONT,175
LAX,ORD,6530
LAX,PDX,3226
LAX,PHL,852
LAX,PHX,13461
LAX,PIT,1583
LAX,PSP,1
LAX,RNO,1029
LAX,SAN,10028
LAX,SAT,1039
LAX,SBA,5
LAX,SCK,954
LAX,SEA,7286
LAX,SFO,20750
LAX,SJC,11292
LAX,SLC,3149
LAX,SMF,5575
LAX,SNA,61
LAX,STL,1678
LAX,TPA,332
LAX,TUS,2736
LBB,ABQ,890
LBB,AMA,451
LBB,AUS,382
LBB,DAL,2569
LBB,DFW,2998
LBB,ELP,1095
LBB,HOU,76
LBB,LAS,236
LBB,MAF,710
LBB,PHX,326
LEX,ATL,1787
LEX,BNA,356
LEX,CLT,715
LEX,CRW,305
LEX,CVG,1262
LEX,DCA,301
LEX,HTS,8
LEX,ORD,540
LEX,PIT,1088
LEX,ROA,21
LEX,SDF,1408
LEX,STL,459
LEX,TRI,147
LFT,BTR,296
LFT,IAH,923
LGA,ATL,5716
LGA,BDL,107
LGA,BNA,1080
LGA,BOS,12027
LGA,BTV,1071
LGA,BUF,2621
LGA,BWI,2149
LGA,CHO,194
LGA,CHS,335
LGA,CLE,3653
LGA,CLT,2501
LGA,CMH,1748
LGA,CRW,351
LGA,CVG,1416
LGA,DAY,1371
LGA,DCA,10500
LGA,DEN,2728
LGA,DFW,3685
LGA,DTW,3591
LGA,EWR,7
LGA,FLL,3062
LGA,GSO,1602
LGA,GSP,677
LGA,HOU,881
LGA,IAD,2420
LGA,IAH,2008
LGA,IND,976
LGA,JFK,9
LGA,MCI,682
LGA,MCO,2772
LGA,MEM,1333
LGA,MIA,3716
LGA,MKE,983
LGA,MSP,2276
LGA,MSY,1280
LGA,ORD,10057
LGA,ORF,1724
LGA,PBI,2786
LGA,PHL,231
LGA,PIT,3397
LGA,PVD,4
LGA,PWM,670
LGA,RDU,2231
LGA,RIC,1276
LGA,ROA,302
LGA,ROC,2102
LGA,RSW,347
LGA,SAV,338
LGA,SDF,656
LGA,SRQ,14
LGA,STL,2228
LGA,SYR,2469
LGA,TPA,2338
LGB,BUR,306
LGB,DFW,1815
LGB,OAK,1179
LGB,ONT,30
LGB,ORD,1295
LGB,PDX,56
LGB,PHX,716
LGB,SAN,102
LGB,SBA,61
LGB,SFO,2506
LGB,SJC,314
LGB,STL,219
LIH,HNL,112
LIH,OGG,459
LIT,ATL,1371
LIT,BNA,1074
LIT,CVG,697
LIT,DAL,2024
LIT,DFW,3481
LIT,HOU,438
LIT,ICT,234
LIT,MEM,2137
LIT,MSY,1
LIT,OKC,243
LIT,ORD,591
LIT,SHV,3
LIT,STL,2118
LIT,TUL,672
LNK,DEN,914
LNK,FSD,50
LNK,ICT,110
LNK,LAS,218
LNK,OMA,13
LNK,ORD,1038
LNK,PHX,410
LNK,STL,1030
LNK,SUX,1529
LSE,EAU,22
LSE,MSP,1703
LYH,BWI,88
LYH,CHO,663
LYH,CLT,749
LYH,ROA,2
MAF,ABQ,646
MAF,AMA,533
MAF,AUS,910
MAF,DAL,2435
MAF,DFW,1580
MAF,ELP,1015
MAF,HOU,548
MAF,IAH,175
MAF,LBB,700
MAF,PHX,711
MBS,CLE,312
MBS,DTW,1988
MBS,GRR,53
MBS,ORD,1176
MCI,ABQ,457
MCI,ATL,3513
MCI,BNA,180
MCI,BOS,457
MCI,BWI,59
MCI,CLE,199
MCI,CLT,179
MCI,CVG,1008
MCI,DCA,677
MCI,DEN,3436
MCI,DFW,3652
MCI,DSM,166
MCI,DTW,1595
MCI,EWR,918
MCI,IAH,809
MCI,ICT,346
MCI,IND,453
MCI,LAS,570
MCI,LAX,750
MCI,LGA,685
MCI,MCO,229
MCI,MDW,2554
MCI,MEM,1385
MCI,MIA,221
MCI,MKE,342
MCI,MLI,57
MCI,MSP,1407
MCI,OKC,1994
MCI,OMA,683
MCI,ORD,3820
MCI,PHL,442
MCI,PHX,1825
MCI,PIT,1034
MCI,SAN,369
MCI,SEA,431
MCI,SFO,474
MCI,SLC,1431
MCI,STL,3927
MCI,TUL,2142
MCO,ATL,5927
MCO,BDL,874
MCO,BHM,193
MCO,BNA,1072
MCO,BOS,1806
MCO,BWI,1837
MCO,CLE,1249
MCO,CLT,1956
MCO,CMH,208
MCO,CVG,1076
MCO,DAY,1124
MCO,DCA,1849
MCO,DEN,1127
MCO,DFW,2995
MCO,DTW,1285
MCO,EWR,3540
MCO,FLL,2235
MCO,IAD,1701
MCO,IAH,1422
MCO,IND,441
MCO,ISP,331
MCO,JFK,1972
MCO,LAX,589
MCO,LGA,2766
MCO,MCI,218
MCO,MEM,1407
MCO,MIA,7578
MCO,MKE,96
MCO,MLB,324
MCO,MSP,577
MCO,MSY,1729
MCO,ORD,1990
MCO,ORF,106
MCO,PBI,2657
MCO,PHL,3501
MCO,PIE,1
MCO,PIT,2230
MCO,PNS,1015
MCO,PVD,108
MCO,RDU,1438
MCO,RSW,1451
MCO,SJU,480
MCO,SLC,359
MCO,SRQ,548
MCO,STL,1509
MCO,SYR,357
MCO,TLH,1308
MCO,TPA,2161
MDT,BOS,648
MDT,BWI,132
MDT,DTW,669
MDT,FLL,1
MDT,IAD,1
MDT,ITH,31
MDT,ORD,2088
MDT,PIT,2441
MDT,STL,672
MDW,BNA,1890
MDW,CLE,865
MDW,DEN,1876
MDW,DET,1259
MDW,DTW,3003
MDW,EVV,140
MDW,EWR,576
MDW,IAD,69
MDW,LAS,5
MDW,MCI,2467
MDW,MEM,272
MDW,MSP,1295
MDW,PHX,12
MDW,PIT,795
MDW,STL,4923
MEM,ATL,4395
MEM,AUS,864
MEM,BHM,1684
MEM,BNA,3657
MEM,BOS,750
MEM,BTR,1155
MEM,BWI,405
MEM,CHA,950
MEM,CLE,671
MEM,CLT,713
MEM,CMH,646
MEM,CVG,1648
MEM,DCA,1357
MEM,DEN,645
MEM,DFW,3868
MEM,DSM,427
MEM,DTW,1615
MEM,EWR,1047
MEM,FLL,412
MEM,GPT,1065
MEM,GRR,583
MEM,GSP,676
MEM,HOU,994
MEM,HSV,1321
MEM,IAD,915
MEM,IAH,941
MEM,ICT,1189
MEM,IND,1323
MEM,JAN,1668
MEM,JFK,88
MEM,LAS,320
MEM,LAX,1224
MEM,LGA,1350
MEM,LIT,2396
MEM,MCI,1340
MEM,MCO,1171
MEM,MDW,268
MEM,MGM,961
MEM,MIA,1149
MEM,MKE,1354
MEM,MOB,995
MEM,MSN,88
MEM,MSP,1902
MEM,MSY,1355
MEM,OKC,1056
MEM,OMA,656
MEM,ORD,3442
MEM,PBI,293
MEM,PFN,526
MEM,PHL,1038
MEM,PHX,659
MEM,PIT,570
MEM,RSW,534
MEM,SAT,431
MEM,SDF,1155
MEM,SEA,330
MEM,SFO,754
MEM,SHV,1278
MEM,SNA,40
MEM,SRQ,497
MEM,STL,2463
MEM,TPA,930
MEM,TRI,214
MEM,TUL,1198
MEM,TUS,95
MEM,TYS,1454
MEM,VPS,1222
MFE,IAH,1689
MFR,DEN,92
MFR,EUG,101
MFR,RDM,304
MFR,SFO,1681
MGM,ATL,1777
MGM,BTR,351
MGM,MEM,996
MGM,MLU,352
MGM,PFN,146
MHT,ALB,245
MHT,BGR,239
MHT,BTV,111
MHT,IAD,449
MHT,ORD,474
MHT,PHL,718
MHT,PIT,564
MIA,ATL,6137
MIA,BNA,321
MIA,BOS,1606
MIA,BWI,1037
MIA,CHS,147
MIA,CLE,710
MIA,CLT,1510
MIA,CVG,711
MIA,DAY,708
MIA,DCA,2684
MIA,DEN,898
MIA,DFW,2404
MIA,DTW,1200
MIA,EWR,2396
MIA,EYW,2201
MIA,FLL,2276
MIA,GNV,990
MIA,HOU,683
MIA,IAD,741
MIA,IAH,1834
MIA,JAX,1784
MIA,JFK,3343
MIA,LAX,1722
MIA,LGA,3623
MIA,MCI,219
MIA,MCO,6524
MIA,MEM,1210
MIA,MKE,61
MIA,MSP,539
MIA,MSY,1518
MIA,ORD,2341
MIA,PBI,273
MIA,PHL,2048
MIA,PHX,1
MIA,PIT,1134
MIA,RDU,1078
MIA,RSW,223
MIA,SFO,555
MIA,SJU,3411
MIA,SRQ,29
MIA,STL,1681
MIA,STT,686
MIA,STX,346
MIA,TLH,1109
MIA,TPA,6009
MKE,ATL,1174
MKE,BNA,1064
MKE,BOS,495
MKE,CLE,649
MKE,CWA,390
MKE,DCA,413
MKE,DEN,1412
MKE,DSM,329
MKE,DTW,2236
MKE,EWR,201
MKE,GRB,160
MKE,GRR,366
MKE,IND,721
MKE,LAX,333
MKE,LGA,1023
MKE,MCI,346
MKE,MCO,96
MKE,MEM,1396
MKE,MIA,68
MKE,MSN,516
MKE,MSP,2029
MKE,OMA,427
MKE,ORD,3402
MKE,PHL,412
MKE,PHX,166
MKE,PIT,1072
MKE,SEA,88
MKE,SFO,172
MKE,STL,1912
MKE,TPA,80
MLB,ATL,2576
MLB,DAB,877
MLB,EWR,472
MLB,JAX,1
MLB,JFK,156
MLB,MCO,142
MLB,MIA,170
MLB,PBI,1
MLB,RDU,360
MLB,TPA,57
MLI,CID,907
MLI,DEN,680
MLI,FSD,152
MLI,LNK,3
MLI,MCI,57
MLI,MSP,552
MLI,OMA,628
MLI,PIA,776
MLI,STL,1755
MLU,ATL,356
MLU,DFW,700
MLU,JAN,410
MLU,PNS,362
MLU,SHV,712
MOB,ATL,3709
MOB,BNA,1050
MOB,DFW,360
MOB,GPT,36
MOB,IAH,92
MOB,JAN,360
MOB,MEM,1298
MOB,MLU,358
MOB,PNS,94
MOB,SHV,710
MOT,BIS,1196
MOT,MSP,690
MRY,LAX,1728
MRY,SFO,790
MSN,DEN,485
MSN,DTW,1147
MSN,GRR,102
MSN,MEM,89
MSN,MKE,533
MSN,MSP,1517
MSN,ORD,623
MSN,STL,1030
MSO,BIL,252
MSO,BZN,315
MSO,DEN,261
MSO,FCA,44
MSO,GTF,1072
MSO,SLC,721
MSP,ANC,174
MSP,ATL,2691
MSP,ATW,874
MSP,AZO,658
MSP,BDL,662
MSP,BIL,1027
MSP,BIS,1335
MSP,BNA,509
MSP,BOS,1321
MSP,BUF,287
MSP,BWI,778
MSP,BZN,239
MSP,CID,662
MSP,CLE,1650
MSP,CLT,706
MSP,CMH,632
MSP,CVG,1704
MSP,CWA,999
MSP,DAY,643
MSP,DCA,1899
MSP,DEN,4534
MSP,DFW,2739
MSP,DLH,1333
MSP,DSM,1290
MSP,DTW,3158
MSP,EAU,1283
MSP,EWR,1728
MSP,FAR,1616
MSP,FLL,42
MSP,FSD,1102
MSP,GEG,668
MSP,GFK,1030
MSP,GRB,975
MSP,GRR,689
MSP,GTF,683
MSP,HDN,42
MSP,IAD,656
MSP,IAH,1015
MSP,IND,1074
MSP,JFK,895
MSP,LAS,992
MSP,LAX,1907
MSP,LGA,2339
MSP,LSE,1375
MSP,MCI,1365
MSP,MCO,791
MSP,MDW,1245
MSP,MEM,1918
MSP,MIA,475
MSP,MKE,1646
MSP,MLI,532
MSP,MOT,659
MSP,MSN,1311
MSP,OMA,1364
MSP,ONT,267
MSP,ORD,10152
MSP,PBI,8
MSP,PDX,801
MSP,PHL,1312
MSP,PHX,1623
MSP,PIT,1545
MSP,RAP,595
MSP,RNO,353
MSP,RST,1649
MSP,RSW,77
MSP,SAN,955
MSP,SDF,155
MSP,SEA,1452
MSP,SFO,2081
MSP,SLC,2607
MSP,SMF,639
MSP,SNA,866
MSP,STL,3299
MSP,TPA,494
MSP,TUS,414
MSY,ATL,4248
MSY,BHM,1259
MSY,BNA,1071
MSY,BTR,1
MSY,BWI,357
MSY,CLE,117
MSY,CLT,1433
MSY,CVG,1435
MSY,DAL,477
MSY,DCA,668
MSY,DEN,1490
MSY,DFW,4095
MSY,DTW,89
MSY,EWR,991
MSY,FLL,196
MSY,HOU,5622
MSY,IAD,917
MSY,IAH,3044
MSY,JAN,344
MSY,JFK,574
MSY,LAX,939
MSY,LGA,1277
MSY,MCO,1731
MSY,MEM,1380
MSY,MIA,1544
MSY,MOB,1
MSY,ORD,1119
MSY,PHL,356
MSY,PHX,93
MSY,PIT,1073
MSY,SAT,527
MSY,SFO,142
MSY,SLC,418
MSY,STL,1365
MSY,TPA,550
MYR,BWI,725
MYR,CLT,2187
MYR,PIT,34
MYR,RDU,857
OAJ,BWI,722
OAJ,CLT,1083
OAK,BUR,3063
OAK,CPR,1
OAK,DEN,1972
OAK,DFW,1051
OAK,LAS,1590
OAK,LAX,4339
OAK,LGB,1200
OAK,ONT,1210
OAK,ORD,1293
OAK,PDX,1281
OAK,PHX,1731
OAK,SAN,1526
OAK,SEA,2436
OAK,SFO,635
OAK,SJC,345
OAK,SLC,1434
OAK,SMF,293
OAK,SNA,2935
OGG,HNL,1464
OGG,KOA,2
OGG,LAX,892
OGG,LIH,462
OGG,SEA,81
OGG,SFO,573
OKC,ATL,1037
OKC,AUS,1
OKC,DAL,2522
OKC,DEN,2738
OKC,DFW,6322
OKC,HOU,810
OKC,IAH,918
OKC,LAX,310
OKC,LIT,231
OKC,MCI,2114
OKC,MEM,1093
OKC,ORD,2083
OKC,PHX,1587
OKC,SLC,705
OKC,STL,1914
OKC,TUL,1179
OMA,ATL,500
OMA,DEN,3043
OMA,DFW,1061
OMA,DSM,1387
OMA,FSD,42
OMA,IAH,354
OMA,LAS,721
OMA,MCI,690
OMA,MEM,710
OMA,MKE,415
OMA,MLI,605
OMA,MSP,1395
OMA,OKC,1
OMA,ORD,3453
OMA,PHX,1059
OMA,SLC,868
OMA,STL,1695
OMA,SUX,112
OME,ANC,534
OME,OTZ,456
ONT,ATL,357
ONT,BFL,29
ONT,BUR,387
ONT,DEN,2975
ONT,DFW,2846
ONT,EWR,9
ONT,IAH,18
ONT,LAS,2129
ONT,LAX,201
ONT,LGB,199
ONT,MSP,269
ONT,OAK,1043
ONT,ORD,1995
ONT,PDX,303
ONT,PHX,6879
ONT,PSP,769
ONT,SAN,1206
ONT,SAT,1
ONT,SBA,235
ONT,SEA,644
ONT,SFO,5447
ONT,SJC,2300
ONT,SLC,1071
ONT,SMF,2343
ONT,STL,985
ORD,ABE,1018
ORD,ABQ,1012
ORD,ALB,2730
ORD,ANC,251
ORD,ATL,8345
ORD,AUS,1369
ORD,BDL,3505
ORD,BGR,347
ORD,BHM,380
ORD,BNA,2108
ORD,BOI,463
ORD,BOS,6416
ORD,BTV,707
ORD,BUF,3569
ORD,BWI,4017
ORD,CAE,307
ORD,CAK,1374
ORD,CHS,287
ORD,CLE,4529
ORD,CLT,4268
ORD,CMH,3878
ORD,COS,1175
ORD,CRW,238
ORD,CVG,5397
ORD,DAY,3315
ORD,DCA,6674
ORD,DEN,8120
ORD,DFW,6706
ORD,DSM,3413
ORD,DTW,7191
ORD,ELP,303
ORD,EWR,10697
ORD,FAR,273
ORD,FLL,827
ORD,FSD,700
ORD,FWA,1282
ORD,GEG,554
ORD,GRR,3935
ORD,GSO,1669
ORD,GUC,30
ORD,HDN,143
ORD,HNL,793
ORD,HOU,303
ORD,HPN,745
ORD,HSV,393
ORD,IAD,2805
ORD,IAH,4310
ORD,ICT,1685
ORD,IND,3776
ORD,ISP,786
ORD,JAC,105
ORD,JAN,175
ORD,JAX,700
ORD,JFK,1149
ORD,LAS,3438
ORD,LAX,6117
ORD,LEX,546
ORD,LGA,9891
ORD,LGB,1164
ORD,LIT,590
ORD,LNK,1021
ORD,MBS,1159
ORD,MCI,3771
ORD,MCO,1985
ORD,MDT,1809
ORD,MEM,3497
ORD,MHT,646
ORD,MIA,2367
ORD,MKE,3335
ORD,MLB,1
ORD,MSN,609
ORD,MSP,9604
ORD,MSY,1316
ORD,OAK,1065
ORD,OGG,351
ORD,OKC,2047
ORD,OMA,3409
ORD,ONT,1987
ORD,ORF,1487
ORD,PBI,493
ORD,PDX,2413
ORD,PHL,5443
ORD,PHX,4460
ORD,PIT,6307
ORD,PSP,381
ORD,PVD,2241
ORD,PWM,714
ORD,RDU,2519
ORD,RIC,1878
ORD,RNO,678
ORD,ROA,341
ORD,ROC,3441
